Image Path,Class,Class ID,Class Label,Score vgg19,Score convnext_base,Score vit_l_32
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02056570/ILSVRC2012_val_00043717.JPEG,n02056570,145,king_penguin,0.9999998807907104,0.7549313306808472,0.9016242027282715
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02056570/ILSVRC2012_val_00039797.JPEG,n02056570,145,king_penguin,1.0,0.7307195663452148,0.8868395090103149
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02056570/ILSVRC2012_val_00008279.JPEG,n02056570,145,king_penguin,1.0,0.8321717381477356,0.8932170867919922
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03000684/ILSVRC2012_val_00025878.JPEG,n03000684,491,chain_saw,0.9864048957824707,0.7285359501838684,0.921079158782959
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n01687978/ILSVRC2012_val_00041169.JPEG,n01687978,42,agama,0.9996473789215088,0.7708652019500732,0.9020769000053406
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n04258138/ILSVRC2012_val_00002445.JPEG,n04258138,807,solar_dish,0.9999747276306152,0.7790850400924683,0.8984637260437012
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n04366367/ILSVRC2012_val_00040521.JPEG,n04366367,839,suspension_bridge,0.9998328685760498,0.7296038269996643,0.8349440693855286
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03126707/ILSVRC2012_val_00044118.JPEG,n03126707,517,crane,0.9984118938446045,0.8182414174079895,0.9193918108940125
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03126707/ILSVRC2012_val_00002689.JPEG,n03126707,517,crane,0.9180049300193787,0.7914739847183228,0.816243052482605
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n04371774/ILSVRC2012_val_00041637.JPEG,n04371774,843,swing,0.9998612403869629,0.8206299543380737,0.8972752094268799
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n04065272/ILSVRC2012_val_00026802.JPEG,n04065272,757,recreational_vehicle,0.9878922700881958,0.7928400635719299,0.9004606008529663
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02093256/ILSVRC2012_val_00032018.JPEG,n02093256,179,Staffordshire_bullterrier,0.9745168685913086,0.84575355052948,0.9280902743339539
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02093256/ILSVRC2012_val_00026058.JPEG,n02093256,179,Staffordshire_bullterrier,0.9208510518074036,0.827477753162384,0.8803697824478149
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02606052/ILSVRC2012_val_00019218.JPEG,n02606052,392,rock_beauty,0.9999845027923584,0.7197092175483704,0.8749994039535522
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02606052/ILSVRC2012_val_00025871.JPEG,n02606052,392,rock_beauty,0.9975454211235046,0.7024492025375366,0.8813714385032654
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03967562/ILSVRC2012_val_00047855.JPEG,n03967562,730,plow,0.9472684860229492,0.7701280117034912,0.9169294834136963
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02116738/ILSVRC2012_val_00002365.JPEG,n02116738,275,African_hunting_dog,0.9975911378860474,0.7267264723777771,0.8905506730079651
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02116738/ILSVRC2012_val_00013584.JPEG,n02116738,275,African_hunting_dog,0.9971801042556763,0.7687049508094788,0.8791443109512329
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n06596364/ILSVRC2012_val_00011285.JPEG,n06596364,917,comic_book,0.8076751828193665,0.7579602599143982,0.8385957479476929
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03394916/ILSVRC2012_val_00048138.JPEG,n03394916,566,French_horn,0.9937435984611511,0.728084921836853,0.9418563842773438
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03394916/ILSVRC2012_val_00043988.JPEG,n03394916,566,French_horn,0.9954836368560791,0.7106904983520508,0.722759485244751
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03394916/ILSVRC2012_val_00028723.JPEG,n03394916,566,French_horn,0.9997830986976624,0.8163362741470337,0.9094051718711853
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03983396/ILSVRC2012_val_00008501.JPEG,n03983396,737,pop_bottle,0.9924063086509705,0.8138089179992676,0.8801470994949341
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03983396/ILSVRC2012_val_00038651.JPEG,n03983396,737,pop_bottle,0.9356065392494202,0.8387205004692078,0.8899784684181213
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n07875152/ILSVRC2012_val_00027172.JPEG,n07875152,964,potpie,0.9989521503448486,0.7807181477546692,0.8385192155838013
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n04179913/ILSVRC2012_val_00016978.JPEG,n04179913,786,sewing_machine,0.9708712100982666,0.7205251455307007,0.7987181544303894
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n07684084/ILSVRC2012_val_00046840.JPEG,n07684084,930,French_loaf,0.7217483520507812,0.7990854382514954,0.8790804743766785
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02804610/ILSVRC2012_val_00021821.JPEG,n02804610,432,bassoon,0.996846616268158,0.7845232486724854,0.828883945941925
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02804610/ILSVRC2012_val_00003370.JPEG,n02804610,432,bassoon,0.9840166568756104,0.7734106779098511,0.8561921715736389
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n04273569/ILSVRC2012_val_00008630.JPEG,n04273569,814,speedboat,0.998115062713623,0.7988527417182922,0.8844874501228333
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03929660/ILSVRC2012_val_00037554.JPEG,n03929660,714,pick,0.9840615391731262,0.7367613315582275,0.9246640801429749
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03929660/ILSVRC2012_val_00044022.JPEG,n03929660,714,pick,0.992030143737793,0.7554546594619751,0.9110240340232849
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n07753113/ILSVRC2012_val_00016680.JPEG,n07753113,952,fig,1.0,0.7917191386222839,0.8856127262115479
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n07753113/ILSVRC2012_val_00036860.JPEG,n07753113,952,fig,0.999835729598999,0.7875572443008423,0.8889697790145874
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n07753113/ILSVRC2012_val_00032827.JPEG,n07753113,952,fig,0.9992984533309937,0.7636050581932068,0.8835080862045288
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n06794110/ILSVRC2012_val_00038530.JPEG,n06794110,919,street_sign,0.9862648844718933,0.7092853784561157,0.7860837578773499
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02655020/ILSVRC2012_val_00023468.JPEG,n02655020,397,puffer,0.9976184964179993,0.7263044118881226,0.8797054290771484
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02655020/ILSVRC2012_val_00018824.JPEG,n02655020,397,puffer,0.956890344619751,0.7511930465698242,0.8632799983024597
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02655020/ILSVRC2012_val_00038928.JPEG,n02655020,397,puffer,0.9999332427978516,0.7208292484283447,0.8909014463424683
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02129165/ILSVRC2012_val_00024234.JPEG,n02129165,291,lion,1.0,0.7862268686294556,0.8916096091270447
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02129165/ILSVRC2012_val_00040627.JPEG,n02129165,291,lion,0.9986728429794312,0.764532744884491,0.8413719534873962
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02129165/ILSVRC2012_val_00033659.JPEG,n02129165,291,lion,0.8925814628601074,0.7194747924804688,0.8975037932395935
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02101556/ILSVRC2012_val_00005994.JPEG,n02101556,216,clumber,0.9961028099060059,0.7855823040008545,0.9179606437683105
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02101556/ILSVRC2012_val_00025549.JPEG,n02101556,216,clumber,0.9840947985649109,0.8164777755737305,0.8722808361053467
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n01734418/ILSVRC2012_val_00000512.JPEG,n01734418,56,king_snake,0.9716029167175293,0.8027516603469849,0.8228358030319214
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n01734418/ILSVRC2012_val_00012578.JPEG,n01734418,56,king_snake,0.9512080550193787,0.8329247832298279,0.9254839420318604
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03196217/ILSVRC2012_val_00042585.JPEG,n03196217,530,digital_clock,0.9906778335571289,0.7993863224983215,0.840248703956604
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03976467/ILSVRC2012_val_00035621.JPEG,n03976467,732,Polaroid_camera,0.996846616268158,0.7481479644775391,0.8919374346733093
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03976467/ILSVRC2012_val_00016006.JPEG,n03976467,732,Polaroid_camera,0.856997549533844,0.773169219493866,0.9078270792961121
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03976467/ILSVRC2012_val_00006478.JPEG,n03976467,732,Polaroid_camera,0.9999994039535522,0.7170953154563904,0.9127887487411499
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02487347/ILSVRC2012_val_00022040.JPEG,n02487347,373,macaque,0.9781414866447449,0.7937491536140442,0.8620867729187012
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02487347/ILSVRC2012_val_00045230.JPEG,n02487347,373,macaque,0.9971854090690613,0.7660618424415588,0.8675485253334045
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n04479046/ILSVRC2012_val_00024006.JPEG,n04479046,869,trench_coat,0.9627161622047424,0.7013696432113647,0.902773916721344
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03777568/ILSVRC2012_val_00026792.JPEG,n03777568,661,Model_T,0.997260332107544,0.7518643140792847,0.9104478359222412
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03777568/ILSVRC2012_val_00049034.JPEG,n03777568,661,Model_T,0.9995672106742859,0.7340050935745239,0.9126453399658203
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03777568/ILSVRC2012_val_00031739.JPEG,n03777568,661,Model_T,0.9999825954437256,0.7606876492500305,0.9003450274467468
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03272010/ILSVRC2012_val_00000374.JPEG,n03272010,546,electric_guitar,0.9666635990142822,0.7512720823287964,0.9384487867355347
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02106382/ILSVRC2012_val_00041947.JPEG,n02106382,233,Bouvier_des_Flandres,0.936653733253479,0.8975123167037964,0.9115158319473267
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02106382/ILSVRC2012_val_00019712.JPEG,n02106382,233,Bouvier_des_Flandres,0.8372170329093933,0.7647262215614319,0.756068766117096
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03944341/ILSVRC2012_val_00033009.JPEG,n03944341,723,pinwheel,0.9999845027923584,0.7026069760322571,0.9249470829963684
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02883205/ILSVRC2012_val_00003045.JPEG,n02883205,457,bow_tie,0.8944578170776367,0.8241745829582214,0.9502567648887634
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02412080/ILSVRC2012_val_00019446.JPEG,n02412080,348,ram,0.959739089012146,0.780658483505249,0.9183562994003296
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02412080/ILSVRC2012_val_00017145.JPEG,n02412080,348,ram,0.9946838021278381,0.857880175113678,0.8817312717437744
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03314780/ILSVRC2012_val_00034630.JPEG,n03314780,551,face_powder,0.9925222992897034,0.8115435838699341,0.9056284427642822
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03314780/ILSVRC2012_val_00025243.JPEG,n03314780,551,face_powder,0.953528642654419,0.7881008982658386,0.8993517160415649
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n04443257/ILSVRC2012_val_00035960.JPEG,n04443257,860,tobacco_shop,0.7572404146194458,0.8690249919891357,0.8565375208854675
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02500267/ILSVRC2012_val_00008415.JPEG,n02500267,384,indri,0.9999901056289673,0.7608523368835449,0.909084677696228
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02500267/ILSVRC2012_val_00030022.JPEG,n02500267,384,indri,0.9998738765716553,0.7483479380607605,0.8807486891746521
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03666591/ILSVRC2012_val_00033324.JPEG,n03666591,626,lighter,0.7421801090240479,0.7776637077331543,0.8046982884407043
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02672831/ILSVRC2012_val_00001431.JPEG,n02672831,401,accordion,0.999953031539917,0.7099296450614929,0.8970702290534973
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02672831/ILSVRC2012_val_00033520.JPEG,n02672831,401,accordion,0.8644075989723206,0.819482684135437,0.943892776966095
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02091831/ILSVRC2012_val_00047617.JPEG,n02091831,176,Saluki,0.8626828193664551,0.789125382900238,0.87823885679245
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02091831/ILSVRC2012_val_00040201.JPEG,n02091831,176,Saluki,0.9987165927886963,0.7701748609542847,0.9024609327316284
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n04044716/ILSVRC2012_val_00009089.JPEG,n04044716,755,radio_telescope,0.9862254858016968,0.7411692142486572,0.8934980034828186
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n04044716/ILSVRC2012_val_00021724.JPEG,n04044716,755,radio_telescope,0.999908447265625,0.7815420627593994,0.8953351378440857
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02108551/ILSVRC2012_val_00023750.JPEG,n02108551,244,Tibetan_mastiff,0.9943082928657532,0.8084722757339478,0.9139847755432129
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02108551/ILSVRC2012_val_00047808.JPEG,n02108551,244,Tibetan_mastiff,0.9980618357658386,0.8462412357330322,0.8864552974700928
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02108551/ILSVRC2012_val_00038231.JPEG,n02108551,244,Tibetan_mastiff,0.9972002506256104,0.838800847530365,0.9057549834251404
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03982430/ILSVRC2012_val_00007106.JPEG,n03982430,736,pool_table,0.9979606866836548,0.7395323514938354,0.9000915288925171
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03982430/ILSVRC2012_val_00043143.JPEG,n03982430,736,pool_table,0.9999994039535522,0.7398493885993958,0.9390562176704407
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n04612504/ILSVRC2012_val_00014591.JPEG,n04612504,914,yawl,0.995140790939331,0.7818796634674072,0.8823834657669067
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03874293/ILSVRC2012_val_00006741.JPEG,n03874293,694,paddlewheel,0.9999992847442627,0.7590224742889404,0.8935893177986145
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03874293/ILSVRC2012_val_00034002.JPEG,n03874293,694,paddlewheel,0.9999996423721313,0.8358074426651001,0.9154072403907776
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03857828/ILSVRC2012_val_00045579.JPEG,n03857828,688,oscilloscope,0.9999016523361206,0.7542693018913269,0.9109687805175781
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03857828/ILSVRC2012_val_00029074.JPEG,n03857828,688,oscilloscope,0.7908241152763367,0.8457884192466736,0.8937267065048218
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03857828/ILSVRC2012_val_00028874.JPEG,n03857828,688,oscilloscope,0.8520419001579285,0.7382628321647644,0.9089096188545227
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02090622/ILSVRC2012_val_00017766.JPEG,n02090622,169,borzoi,0.9975287318229675,0.8076549768447876,0.899712860584259
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n01514859/ILSVRC2012_val_00048242.JPEG,n01514859,8,hen,0.9887856245040894,0.8720042109489441,0.8813857436180115
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02966193/ILSVRC2012_val_00020337.JPEG,n02966193,476,carousel,1.0,0.8158038854598999,0.8863810300827026
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02966193/ILSVRC2012_val_00039037.JPEG,n02966193,476,carousel,0.9997314810752869,0.9094235897064209,0.9136576652526855
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02966193/ILSVRC2012_val_00016271.JPEG,n02966193,476,carousel,0.9997777342796326,0.8472148180007935,0.8800780177116394
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02793495/ILSVRC2012_val_00015008.JPEG,n02793495,425,barn,0.9999586343765259,0.7227657437324524,0.8830413222312927
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n09835506/ILSVRC2012_val_00026142.JPEG,n09835506,981,ballplayer,0.9579865336418152,0.7242110967636108,0.8520514369010925
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02389026/ILSVRC2012_val_00018932.JPEG,n02389026,339,sorrel,0.996609091758728,0.7182871699333191,0.8601267337799072
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02389026/ILSVRC2012_val_00039474.JPEG,n02389026,339,sorrel,0.9992139339447021,0.7674105763435364,0.9174903631210327
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02701002/ILSVRC2012_val_00038491.JPEG,n02701002,407,ambulance,0.8876475691795349,0.7998078465461731,0.85003262758255
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02701002/ILSVRC2012_val_00011417.JPEG,n02701002,407,ambulance,0.9989458918571472,0.8093675374984741,0.8547926545143127
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02701002/ILSVRC2012_val_00025159.JPEG,n02701002,407,ambulance,0.9993265867233276,0.7705376744270325,0.8846136331558228
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03792782/ILSVRC2012_val_00043207.JPEG,n03792782,671,mountain_bike,0.9413083791732788,0.7418440580368042,0.8919135332107544
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02106550/ILSVRC2012_val_00022664.JPEG,n02106550,234,Rottweiler,0.9918293356895447,0.7661401033401489,0.820702850818634
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n04162706/ILSVRC2012_val_00047565.JPEG,n04162706,785,seat_belt,0.9964525699615479,0.8179055452346802,0.8706152439117432
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n04162706/ILSVRC2012_val_00010752.JPEG,n04162706,785,seat_belt,0.9947254061698914,0.920749306678772,0.9050573110580444
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n02128757/ILSVRC2012_val_00048394.JPEG,n02128757,289,snow_leopard,0.9786827564239502,0.7831278443336487,0.841108500957489
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n07892512/ILSVRC2012_val_00037863.JPEG,n07892512,966,red_wine,0.9984110593795776,0.7983167767524719,0.9297336935997009
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n03017168/ILSVRC2012_val_00044962.JPEG,n03017168,494,chime,0.9202854633331299,0.762245774269104,0.9513447880744934
/mnt/sda2/datasets/imagenet1k/imagenet-nano3/val/n04404412/ILSVRC2012_val_00022274.JPEG,n04404412,851,television,0.806914746761322,0.776231586933136,0.7281267642974854
